file,title,authors,year,volume,issue,source,has_text,article_num,article_id
unz/pdf_text/MankindQuarterly-1997q3-00340.txt,Book Reviews,NA,1997,NA,3,unz.org,TRUE,07,1997-3-07
unz/pdf_text/MankindQuarterly-1998q1-00003.txt,"A Geometic Perception of Cropland and Village in Eurasia by Using the Words for ""Four, Square""",Penglin Wang,1998,NA,1,unz.org,TRUE,01,1998-1-01
unz/pdf_text/MankindQuarterly-1998q1-00045.txt,Cultural Evolution and Gender Roles,Nancy S. Coney,1998,NA,1,unz.org,TRUE,02,1998-1-02
unz/pdf_text/MankindQuarterly-1998q1-00076.txt,Devolution by Revolution,Robert K. Graham,1998,NA,1,unz.org,TRUE,03,1998-1-03
unz/pdf_text/MankindQuarterly-1998q1-00095.txt,The Case for Cloning,J.W. Jamieson,1998,NA,1,unz.org,TRUE,04,1998-1-04
unz/pdf_text/MankindQuarterly-1998q1-00109.txt,"The ""Flynn Effect""",Ralph Scott,1998,NA,1,unz.org,TRUE,05,1998-1-05
unz/pdf_text/MankindQuarterly-1998q1-00119.txt,"The Long Nineteenth Century, by David Blackbourn",Edgar C. Polome,1998,NA,1,unz.org,TRUE,06,1998-1-06
unz/pdf_text/MankindQuarterly-1998q1-00121.txt,"Thinking About Social Thinking, by Antony Flew",R. Peterson,1998,NA,1,unz.org,TRUE,07,1998-1-07
unz/pdf_text/MankindQuarterly-1998q1-00121a02.txt,"Human Diversity and the Culture Wars, by Philip E. Devine",NA,1998,NA,1,unz.org,TRUE,08,1998-1-08
unz/pdf_text/MankindQuarterly-1998q1-00122.txt,"Race and Human Evolution, by Milford Wolpoff and Rachel Caspari",Richard Lynn,1998,NA,1,unz.org,TRUE,09,1998-1-09
unz/pdf_text/MankindQuarterly-1998q1-00123.txt,"Genetics, Society and Clinical Practice, by Peter S. Harper and Angus J. Clarke",NA,1998,NA,1,unz.org,TRUE,10,1998-1-10
unz/pdf_text/MankindQuarterly-1998q2-00127.txt,Drivers of Intelligence Evolution in Homo,Kanetoshi Hattori,1998,NA,2,unz.org,TRUE,01,1998-2-01
unz/pdf_text/MankindQuarterly-1998q2-00147.txt,"A Giant from Ostrow Lednicki (XII-XIII c), Dist. Lednogora, Poland",J.J. Gladykowska-Rzeczycka,1998,NA,2,unz.org,TRUE,02,1998-2-02
unz/pdf_text/MankindQuarterly-1998q2-00173.txt,"MacLean's Triune Brain and the Origin of the ""Immense Power Being"" Idea",M. Ernandes,1998,NA,2,unz.org,TRUE,03,1998-2-03
unz/pdf_text/MankindQuarterly-1998q2-00203.txt,Music and Peak Experiences,Michael J. Lowis,1998,NA,2,unz.org,TRUE,04,1998-2-04
unz/pdf_text/MankindQuarterly-1998q2-00225.txt,Overpopulation and the Threat of Ecological Disaster,Brunetto Chiarelli,1998,NA,2,unz.org,TRUE,05,1998-2-05
unz/pdf_text/MankindQuarterly-1998q2-00231.txt,Race is More than Skin Deep,J. Philippe Rushton,1998,NA,2,unz.org,TRUE,06,1998-2-06
unz/pdf_text/MankindQuarterly-1998q2-00250.txt,Book Review,NA,1998,NA,2,unz.org,TRUE,07,1998-2-07
unz/pdf_text/MankindQuarterly-1998q4-00319.txt,Thalamic Inhibition in the Evolution of Human Intelligence,K.K. Glendenning,1998,NA,4,unz.org,TRUE,01,1998-4-01
unz/pdf_text/MankindQuarterly-1998q4-00337.txt,Expanding the Boundaries of Evolutionary Psychology,Del Thiessen,1998,NA,4,unz.org,TRUE,02,1998-4-02
unz/pdf_text/MankindQuarterly-1998q4-00363.txt,Menstrual Synchrony,Edward M. Miller,1998,NA,4,unz.org,TRUE,03,1998-4-03
unz/pdf_text/MankindQuarterly-1998q4-00381.txt,Social Fatherhood as a Prophylactic Against Violent Behavior,Nancy S. Coney,1998,NA,4,unz.org,TRUE,04,1998-4-04
unz/pdf_text/MankindQuarterly-1998q4-00413.txt,The Depiction of Herrnstein and Murray's The Bell Curve in the PDR,"Daniel R. Vining, Jr.",1998,NA,4,unz.org,TRUE,05,1998-4-05
unz/pdf_text/MankindQuarterly-1998q4-00419.txt,The Mystery of the Kalasa,Charles E. Weber,1998,NA,4,unz.org,TRUE,06,1998-4-06
unz/pdf_text/MankindQuarterly-1998q4-00423.txt,"A Bicentennial Malthusian Essay, by John F. Rohe",NA,1998,NA,4,unz.org,TRUE,07,1998-4-07
unz/pdf_text/MankindQuarterly-1998q4-00426.txt,"Altruism and Beyond, by Oded Stark",NA,1998,NA,4,unz.org,TRUE,08,1998-4-08
unz/pdf_text/MankindQuarterly-1998q4-00427.txt,Index to Volume XXXVIII,NA,1998,NA,4,unz.org,TRUE,09,1998-4-09
unz/pdf_text/MankindQuarterly-1999q1-00003.txt,A Model of Hominid Evolution as a Partial Function of Sexually Transmitted Diseases,Ronald S. Immerman,1999,NA,1,unz.org,TRUE,01,1999-1-01
unz/pdf_text/MankindQuarterly-1999q1-00039.txt,Demographic Change and Social Breakdown,Aldric Hama,1999,NA,1,unz.org,TRUE,02,1999-1-02
unz/pdf_text/MankindQuarterly-1999q1-00057.txt,Towards a Peri-Indo-European Interpretation of the Etruscan Language,Damien Erwan Perrotin,1999,NA,1,unz.org,TRUE,03,1999-1-03
unz/pdf_text/MankindQuarterly-1999q1-00079.txt,Etruscan Viewed as a Greek Creole Language,John H. Cooper,1999,NA,1,unz.org,TRUE,04,1999-1-04
unz/pdf_text/MankindQuarterly-1999q1-00121.txt,"Measuring Minds, by Leila Zenderland",Kevin Lamb,1999,NA,1,unz.org,TRUE,05,1999-1-05
unz/pdf_text/MankindQuarterly-1999q1-00123.txt,"Family, Kin and City-State, by Numa Denis Fustel De Coulanges and J. Jamieson, ...",NA,1999,NA,1,unz.org,TRUE,06,1999-1-06
unz/pdf_text/MankindQuarterly-1999q1-00126.txt,"The Namibian Herero, by Karla O. Poewe",NA,1999,NA,1,unz.org,TRUE,07,1999-1-07
unz/pdf_text/MankindQuarterly-1999q1-00127.txt,"Mestizo Logics, by Jean-Loup Amselle and Claudia Royal",NA,1999,NA,1,unz.org,TRUE,08,1999-1-08
unz/pdf_text/MankindQuarterly-1999q2-00131.txt,Skull Trephination in the Carpathian Basic (8th-13th Century A.D.),Tamas Grynaeus,1999,NA,2,unz.org,TRUE,01,1999-2-01
unz/pdf_text/MankindQuarterly-1999q2-00143.txt,Nerthus/Njoror and Georges Dumezil,Edgar C. Polome,1999,NA,2,unz.org,TRUE,02,1999-2-02
unz/pdf_text/MankindQuarterly-1999q2-00155.txt,"Population, Environment, Globalization and the Survival of Civilization",R.A. McConnell,1999,NA,2,unz.org,TRUE,03,1999-2-03
unz/pdf_text/MankindQuarterly-1999q2-00179.txt,Reproduction Technology for a New Eugenics,Glayde Whitney,1999,NA,2,unz.org,TRUE,04,1999-2-04
unz/pdf_text/MankindQuarterly-1999q2-00193.txt,Jarett's Menstrual Synchrony Study,Edward M. Miller,1999,NA,2,unz.org,TRUE,05,1999-2-05
unz/pdf_text/MankindQuarterly-1999q2-00203.txt,Friedrich Nietzsche and Cultural Revivalism (1878-88),Michael G. Horowitz,1999,NA,2,unz.org,TRUE,06,1999-2-06
unz/pdf_text/MankindQuarterly-1999q2-00215.txt,Genetic Science versus Authoritarianism on the Left,Chris Brand,1999,NA,2,unz.org,TRUE,07,1999-2-07
unz/pdf_text/MankindQuarterly-1999q3-00255.txt,Individual and Group Character in the Social Psychology of William McDougall,Kevin Lamb,1999,NA,3,unz.org,TRUE,01,1999-3-01
unz/pdf_text/MankindQuarterly-1999q3-00309.txt,Can Gender-Equal Societies Survive?,J.W. Jamieson,1999,NA,3,unz.org,TRUE,02,1999-3-02
unz/pdf_text/MankindQuarterly-1999q3-00319.txt,On the Races of Man,Glayde Whitney,1999,NA,3,unz.org,TRUE,03,1999-3-03
unz/pdf_text/MankindQuarterly-1999q3-00355.txt,"Dancing Prophets, by Steven M. Friedson",NA,1999,NA,3,unz.org,TRUE,04,1999-3-04
unz/pdf_text/MankindQuarterly-1999q3-00355a02.txt,"The Hunting Apes, by Craig B. Stanford",NA,1999,NA,3,unz.org,TRUE,05,1999-3-05
unz/pdf_text/MankindQuarterly-1999q3-00356.txt,"Early Metal Mining and Production, by Paul T. Craddock",NA,1999,NA,3,unz.org,TRUE,06,1999-3-06
unz/pdf_text/MankindQuarterly-1999q3-00357.txt,"The Future of Anthropological Knowledge, by Henrietta L. Moore",NA,1999,NA,3,unz.org,TRUE,07,1999-3-07
unz/pdf_text/MankindQuarterly-1999q3-00358.txt,"Foundations of Complex-System Theories, by Sunny Y. Auyang",NA,1999,NA,3,unz.org,TRUE,08,1999-3-08
unz/pdf_text/MankindQuarterly-1999q3-00359.txt,"Human Diversity and the Culture Wars, by Philip E. Devine",NA,1999,NA,3,unz.org,TRUE,09,1999-3-09
unz/pdf_text/MankindQuarterly-1999q3-00360.txt,"The Coming Age of Scarcity, by Michael N. Dobkowski and Isidor Wallimann",NA,1999,NA,3,unz.org,TRUE,10,1999-3-10
unz/pdf_text/MankindQuarterly-1999q3-00361.txt,"Culture, Growing Brain Size and Cerebral-Cortical Surface, by Antonio Santangelo",NA,1999,NA,3,unz.org,TRUE,11,1999-3-11
unz/pdf_text/MankindQuarterly-1999q3-00362.txt,"Shamanism From East to West, by Carla Corradi Corradi",NA,1999,NA,3,unz.org,TRUE,12,1999-3-12
unz/pdf_text/MankindQuarterly-1999q3-00362a02.txt,"Homo Aestheticus, by Ellen Dissanayake",NA,1999,NA,3,unz.org,TRUE,13,1999-3-13
unz/pdf_text/MankindQuarterly-1999q3-00363.txt,"Damaged Life, by Tod Stratton Sloan",NA,1999,NA,3,unz.org,TRUE,14,1999-3-14
unz/pdf_text/MankindQuarterly-1999q3-00363a02.txt,"Routes, by James Clifford",NA,1999,NA,3,unz.org,TRUE,15,1999-3-15
unz/pdf_text/MankindQuarterly-1999q3-00364.txt,"Nomads and the Outside World, by Anatoly M. Khazanov",NA,1999,NA,3,unz.org,TRUE,16,1999-3-16
unz/pdf_text/MankindQuarterly-1999q3-00364a02.txt,"American Homo, by Jeffrey Escoffier",NA,1999,NA,3,unz.org,TRUE,17,1999-3-17
unz/pdf_text/MankindQuarterly-1999q3-00365.txt,"Pueblo Indian Religion, by Elsie Clews Parsons",NA,1999,NA,3,unz.org,TRUE,18,1999-3-18
unz/pdf_text/MankindQuarterly-1999q3-00366.txt,"Stranger in the Nest, by David B. Cohen",Edward M. Miller,1999,NA,3,unz.org,TRUE,19,1999-3-19
unz/pdf_text/MankindQuarterly-1999q4-00385.txt,"The ""Flynn Effect""",Ralph Scott,1999,NA,4,unz.org,TRUE,01,1999-4-01
unz/pdf_text/MankindQuarterly-1999q4-00399.txt,Two Origins of Language Evolution,Kanetoshi Hattori,1999,NA,4,unz.org,TRUE,02,1999-4-02
unz/pdf_text/MankindQuarterly-1999q4-00437.txt,"Social Organization, Group Conflict and the Demise of the Neaderthals",Azar Gat,1999,NA,4,unz.org,TRUE,03,1999-4-03
unz/pdf_text/MankindQuarterly-1999q4-00455.txt,The Pheromone Androstenol,Edward M. Miller,1999,NA,4,unz.org,TRUE,04,1999-4-04
unz/pdf_text/MankindQuarterly-1999q4-00467.txt,The British Martyrs,Philip Thornhill,1999,NA,4,unz.org,TRUE,05,1999-4-05
unz/pdf_text/MankindQuarterly-1999q4-00509.txt,Index to Volume XXXIX,NA,1999,NA,4,unz.org,TRUE,06,1999-4-06
unz/pdf_text/MankindQuarterly-2000q1-00003.txt,The Sub-Roman Cult of St. Alban,Philip Thornhill,2000,NA,1,unz.org,TRUE,01,2000-1-01
unz/pdf_text/MankindQuarterly-2000q1-00043.txt,Where is the Human Baculum?,Alistair J. Hobday,2000,NA,1,unz.org,TRUE,02,2000-1-02
unz/pdf_text/MankindQuarterly-2000q1-00059.txt,Longitudinal Distance Growth Pattern of Three Skinfold Thicknesses in Punjabi Infants,A.K. Bhalla,2000,NA,1,unz.org,TRUE,03,2000-1-03
unz/pdf_text/MankindQuarterly-2000q1-00071.txt,"Age Trends in Anthropometric Characteristics among an Elderly Population of Bengalee Hindu Males in Calcutta, India",A. Ghosh,2000,NA,1,unz.org,TRUE,04,2000-1-04
unz/pdf_text/MankindQuarterly-2000q1-00091.txt,Racial Differences in Pain Perception,Aldric Hama,2000,NA,1,unz.org,TRUE,05,2000-1-05
unz/pdf_text/MankindQuarterly-2000q1-00109.txt,Form and Race,Goran Strkalj,2000,NA,1,unz.org,TRUE,06,2000-1-06
unz/pdf_text/MankindQuarterly-2000q1-00119.txt,Races do Not Exist---So Study Them!,Glayde Whitney,2000,NA,1,unz.org,TRUE,07,2000-1-07
unz/pdf_text/MankindQuarterly-2000q1-00128.txt,Book Review,H.P. Penrith,2000,NA,1,unz.org,TRUE,08,2000-1-08
unz/pdf_text/MankindQuarterly-2000q3-00227.txt,The Origin of the Legend of King Arthur,Philip Thornhill,2000,NA,3,unz.org,TRUE,01,2000-3-01
unz/pdf_text/MankindQuarterly-2000q3-00287.txt,A Further Study of the Cognitive Significance of the Number Four in Eurasia,Penglin Wang,2000,NA,3,unz.org,TRUE,02,2000-3-02
unz/pdf_text/MankindQuarterly-2000q3-00327.txt,The Second Founder and the Fourth Function,Dean A. Miller,2000,NA,3,unz.org,TRUE,03,2000-3-03
unz/pdf_text/MankindQuarterly-2000q3-00337.txt,The University Grades Received in Education and Psychology Classes,Russell Eisenman,2000,NA,3,unz.org,TRUE,04,2000-3-04
unz/pdf_text/MankindQuarterly-2000q3-00343.txt,"Man, Evolution and Ethics",Herbert F. Matare,2000,NA,3,unz.org,TRUE,05,2000-3-05
unz/pdf_text/MankindQuarterly-2000q3-00347.txt,Book Reviews,NA,2000,NA,3,unz.org,TRUE,06,2000-3-06
unz/pdf_text/MankindQuarterly-2000q4-00355.txt,Genetic Diversity and Population Structure among Thirteen Endogamous Populations of Purnia,B.N. Bihar Pandey,2000,NA,4,unz.org,TRUE,01,2000-4-01
unz/pdf_text/MankindQuarterly-2000q4-00381.txt,Age at Menarche in a Rural Aymara-Speaking Community Located at High Altitude in Northern Chile,Manuela Dittmar,2000,NA,4,unz.org,TRUE,02,2000-4-02
unz/pdf_text/MankindQuarterly-2000q4-00395.txt,The End of the Neanderthalers,C.B. Goodhart,2000,NA,4,unz.org,TRUE,03,2000-4-03
unz/pdf_text/MankindQuarterly-2000q4-00401.txt,The Celtic Calendar and the English Year,Richard Sermon,2000,NA,4,unz.org,TRUE,04,2000-4-04
unz/pdf_text/MankindQuarterly-2000q4-00421.txt,Etruscan and Lemnian as Twigs of the Pelasgian Branch of the Indo-European Language Tree,John H. Cooper,2000,NA,4,unz.org,TRUE,05,2000-4-05
unz/pdf_text/MankindQuarterly-2000q4-00435.txt,When Institutions Fail,Ralph Scott,2000,NA,4,unz.org,TRUE,06,2000-4-06
unz/pdf_text/MankindQuarterly-2000q4-00473.txt,Book Review,Kevin Lamb,2000,NA,4,unz.org,TRUE,07,2000-4-07
unz/pdf_text/MankindQuarterly-2000q4-00478.txt,Index to Volume XL,NA,2000,NA,4,unz.org,TRUE,08,2000-4-08
unz/pdf_text/MankindQuarterly-2001q1-00003.txt,Rare Developmental Disorder of the Sound-Conducting System of a Skeleton from an Early Medieval Cemetary in Poland,J.J. Gladykowska-Rzeczycka,2001,NA,1,unz.org,TRUE,01,2001-1-01
unz/pdf_text/MankindQuarterly-2001q1-00017.txt,A Study of the Intelligence of Children in Brazil,Maria Fernandez,2001,NA,1,unz.org,TRUE,02,2001-1-02
unz/pdf_text/MankindQuarterly-2001q1-00021.txt,Hlude woeran hy,John Richardson,2001,NA,1,unz.org,TRUE,03,2001-1-03
unz/pdf_text/MankindQuarterly-2001q1-00047.txt,Tracking in School,Ralph Scott,2001,NA,1,unz.org,TRUE,04,2001-1-04
unz/pdf_text/MankindQuarterly-2001q1-00053.txt,Evolution and the Future of Mankind,Alan McGregor,2001,NA,1,unz.org,TRUE,05,2001-1-05
unz/pdf_text/MankindQuarterly-2001q1-00065.txt,Alexander Graham Bell,James Jamieson,2001,NA,1,unz.org,TRUE,06,2001-1-06
unz/pdf_text/MankindQuarterly-2001q1-00077.txt,The Current Attitude Toward Eugenics in France,John Glad,2001,NA,1,unz.org,TRUE,07,2001-1-07
unz/pdf_text/MankindQuarterly-2001q1-00091.txt,Book Review,Edward M. Miller,2001,NA,1,unz.org,TRUE,08,2001-1-08
unz/pdf_text/MankindQuarterly-2001q2-00099.txt,Indigenous and Independent Origin of the B*-Mutation in Ancient India,R.S. Balgir,2001,NA,2,unz.org,TRUE,01,2001-2-01
unz/pdf_text/MankindQuarterly-2001q2-00117.txt,Reproductive Health and Culture among the Mapuche and Tehuelche of South America,Maria Christina Chiriguini,2001,NA,2,unz.org,TRUE,02,2001-2-02
unz/pdf_text/MankindQuarterly-2001q2-00133.txt,Understanding Individual Differences,Ralph Scott,2001,NA,2,unz.org,TRUE,03,2001-2-03
unz/pdf_text/MankindQuarterly-2001q2-00151.txt,Intelligence in Russia,Richard Lynn,2001,NA,2,unz.org,TRUE,04,2001-2-04
unz/pdf_text/MankindQuarterly-2001q2-00155.txt,Genital Mutilation among Female Adolescents Resident in Italy,P. Grassivaro Gallo,2001,NA,2,unz.org,TRUE,05,2001-2-05
unz/pdf_text/MankindQuarterly-2001q2-00169.txt,Application of Nonpregnant and Pregnant Women's Anthropometric Data in Medicine,H. Kaarma,2001,NA,2,unz.org,TRUE,06,2001-2-06
unz/pdf_text/MankindQuarterly-2001q2-00181.txt,In Defense of Eugenics,Kevin Lamb,2001,NA,2,unz.org,TRUE,07,2001-2-07
unz/pdf_text/MankindQuarterly-2001q2-00189.txt,Age and Origin of the Human Species,Ronald Alan Fonda,2001,NA,2,unz.org,TRUE,08,2001-2-08
unz/pdf_text/MankindQuarterly-2001q2-00201.txt,Ethnic Differences in Pain Perception,Aldric Hama,2001,NA,2,unz.org,TRUE,09,2001-2-09
unz/pdf_text/MankindQuarterly-2001q3-00243.txt,The Human Brain,Adam Kircher,2001,NA,3,unz.org,TRUE,01,2001-3-01
unz/pdf_text/MankindQuarterly-2001q3-00271.txt,The Impact of Cross-Cultural Contact on Value and Identity,Jian Guan,2001,NA,3,unz.org,TRUE,02,2001-3-02
unz/pdf_text/MankindQuarterly-2001q3-00289.txt,Neanderthalers and Cro-Magnons,C.B. Goodheart,2001,NA,3,unz.org,TRUE,03,2001-3-03
unz/pdf_text/MankindQuarterly-2001q3-00291.txt,The Continental Cult of St. Alban,Philip Thornhill,2001,NA,3,unz.org,TRUE,04,2001-3-04
unz/pdf_text/MankindQuarterly-2001q3-00307.txt,The Biological Basis of Aging and Death,Edward M. Miller,2001,NA,3,unz.org,TRUE,05,2001-3-05
unz/pdf_text/MankindQuarterly-2001q3-00315.txt,Reproductive Perspectives,Matthew Nuenke,2001,NA,3,unz.org,TRUE,06,2001-3-06
unz/pdf_text/MankindQuarterly-2001q4-00353.txt,Al- and Albho-,Philip Thornhill,2001,NA,4,unz.org,TRUE,01,2001-4-01
unz/pdf_text/MankindQuarterly-2001q4-00399.txt,Emotional Symptoms of Neurological Disorders in Children,Ralph Scott,2001,NA,4,unz.org,TRUE,02,2001-4-02
unz/pdf_text/MankindQuarterly-2001q4-00415.txt,National IQ and Economic Development,Richard Lynn,2001,NA,4,unz.org,TRUE,03,2001-4-03
unz/pdf_text/MankindQuarterly-2001q4-00437.txt,The Riddle of the Tarim Basin Mummies,Alexander Jacob,2001,NA,4,unz.org,TRUE,04,2001-4-04
unz/pdf_text/MankindQuarterly-2001q4-00449.txt,Evolutionary Origins,Kevin Lamb,2001,NA,4,unz.org,TRUE,05,2001-4-05
unz/pdf_text/MankindQuarterly-2001q4-00457.txt,Political Correctness is Corrupting Medicine,Edward M. Miller,2001,NA,4,unz.org,TRUE,06,2001-4-06
unz/pdf_text/MankindQuarterly-2001q4-00463.txt,Index to Volume XLI,NA,2001,NA,4,unz.org,TRUE,07,2001-4-07
unz/pdf_text/MankindQuarterly-2002q1-00003.txt,Aztec Cannibalism and Maize Consumption,Michele Ernandes,2002,NA,1,unz.org,TRUE,01,2002-1-01
unz/pdf_text/MankindQuarterly-2002q1-00041.txt,"Gender Roles, Traditions & Generations to Come",Wade C. Mackey,2002,NA,1,unz.org,TRUE,02,2002-1-02
unz/pdf_text/MankindQuarterly-2002q1-00061.txt,The Intelligence Divide,Seymour W. Itzkoff,2002,NA,1,unz.org,TRUE,03,2002-1-03
unz/pdf_text/MankindQuarterly-2002q1-00081.txt,David Starr Jordan on the Dysgenic Effects of Dysfunctional Culture,Ian McNish,2002,NA,1,unz.org,TRUE,04,2002-1-04
unz/pdf_text/MankindQuarterly-2002q1-00099.txt,"A Comment on Richard Lynn's ""Eugenics: A Reassessment""",Frank Ellis,2002,NA,1,unz.org,TRUE,05,2002-1-05
unz/pdf_text/MankindQuarterly-2002q1-00107.txt,Will China Become the Next Hegemonic Superpower?,Richard Lynn,2002,NA,1,unz.org,TRUE,06,2002-1-06
unz/pdf_text/MankindQuarterly-2002q1-00111.txt,Intraspecific Variation in Gene Expression Patterns in the Brains of H. Sapiens,John Foster,2002,NA,1,unz.org,TRUE,07,2002-1-07
unz/pdf_text/MankindQuarterly-2002q1-00115.txt,Book Reviews,NA,2002,NA,1,unz.org,TRUE,08,2002-1-08
unz/pdf_text/MankindQuarterly-2002q2-00121.txt,The Origin of the Baltic-Finns from the Physical Anthropological Point of View,Markku Niskanen,2002,NA,2,unz.org,TRUE,01,2002-2-01
unz/pdf_text/MankindQuarterly-2002q2-00155.txt,Finland's Settling Model Revisited,Milton Nunez,2002,NA,2,unz.org,TRUE,02,2002-2-02
unz/pdf_text/MankindQuarterly-2002q2-00177.txt,The European Origin of the Finns and their Relation to the Indo-Europeans,Kyosti Julku,2002,NA,2,unz.org,TRUE,03,2002-2-03
unz/pdf_text/MankindQuarterly-2002q2-00213.txt,Book Review Article,Edward M. Miller,2002,NA,2,unz.org,TRUE,04,2002-2-04
unz/pdf_text/MankindQuarterly-2002q2-00227.txt,Book Review,L.C. Jones,2002,NA,2,unz.org,TRUE,05,2002-2-05
unz/pdf_text/MankindQuarterly-2002q3-00221.txt,Medical and Psycho-Social Problems Relating to the Quality of Life of Institutionalized Elderly People,Cristina-Elena Pirau,2002,NA,3,unz.org,TRUE,01,2002-3-01
unz/pdf_text/MankindQuarterly-2002q3-00231.txt,Eugenics from an East Asian Perspecive,Benjamin Wong,2002,NA,3,unz.org,TRUE,02,2002-3-02
unz/pdf_text/MankindQuarterly-2002q3-00263.txt,Some Recent Books on Eugenics,John Glad,2002,NA,3,unz.org,TRUE,03,2002-3-03
unz/pdf_text/MankindQuarterly-2002q3-00267.txt,Demographic Change and Social Breakdown,Aldric Hama,2002,NA,3,unz.org,TRUE,04,2002-3-04
unz/pdf_text/MankindQuarterly-2002q3-00285.txt,Racial Profiling,Jared Taylor,2002,NA,3,unz.org,TRUE,05,2002-3-05
unz/pdf_text/MankindQuarterly-2002q3-00313.txt,"Misleading ""Evidence"" and the Misguided Attempt to Generate Racial Profiles of Criminals",Michael J. Lynch,2002,NA,3,unz.org,TRUE,06,2002-3-06
unz/pdf_text/MankindQuarterly-2002q3-00331.txt,Reply to Professor Lynch,Jared Taylor,2002,NA,3,unz.org,TRUE,07,2002-3-07
unz/pdf_text/MankindQuarterly-2002q3-00343.txt,Book Reviews,Ian McNish,2002,NA,3,unz.org,TRUE,08,2002-3-08
unz/pdf_text/MankindQuarterly-2002q4-00345.txt,Skeletal Age Determination of the Symhysis Pubis for Forensic Purposes,Anam R. Al-Salihi,2002,NA,4,unz.org,TRUE,01,2002-4-01
unz/pdf_text/MankindQuarterly-2002q4-00355.txt,The Scientific Fallacy of the Human Biological Concept of Race,Gianfranco Biondi,2002,NA,4,unz.org,TRUE,02,2002-4-02
unz/pdf_text/MankindQuarterly-2002q4-00389.txt,The Reality of Race,J.W. Jamieson,2002,NA,4,unz.org,TRUE,03,2002-4-03
unz/pdf_text/MankindQuarterly-2002q4-00407.txt,Reply to Biondi and Rickards,Leslie C. Jones,2002,NA,4,unz.org,TRUE,04,2002-4-04
unz/pdf_text/MankindQuarterly-2002q4-00413.txt,Race Unreal?,Michael Levin,2002,NA,4,unz.org,TRUE,05,2002-4-05
unz/pdf_text/MankindQuarterly-2002q4-00419.txt,The Debate on Race,Roger Pearson,2002,NA,4,unz.org,TRUE,06,2002-4-06
unz/pdf_text/MankindQuarterly-2002q4-00455.txt,"Nobilitas, by Alexander Jacob",Robert Holwell,2002,NA,4,unz.org,TRUE,07,2002-4-07
unz/pdf_text/MankindQuarterly-2002q4-00462.txt,"True Nature, by Michael R. Kauth",Edward Miller,2002,NA,4,unz.org,TRUE,08,2002-4-08
unz/pdf_text/MankindQuarterly-2002q4-00463.txt,"Florida's Colonial Architectural Heritage, by Elsbeth K. Gordon",John H. Anderson #2,2002,NA,4,unz.org,TRUE,09,2002-4-09
unz/pdf_text/MankindQuarterly-2002q4-00465.txt,Index to Volume XLII,NA,2002,NA,4,unz.org,TRUE,10,2002-4-10
unz/pdf_text/MankindQuarterly-2003q1-00003.txt,Body Structure of Eighteen-Year-Old Conscripts Assessed by Anthropometry and Dual-Energy X-ray Absorptionmetry,M. Lintsi,2003,NA,1,unz.org,TRUE,01,2003-1-01
unz/pdf_text/MankindQuarterly-2003q1-00029.txt,Intervening with Mother Nature,Seymour W. Itzkoff,2003,NA,1,unz.org,TRUE,02,2003-1-02
unz/pdf_text/MankindQuarterly-2003q1-00043.txt,Finnic-Type Pronunciation in the Germanic Languages,Kalevi Wiik,2003,NA,1,unz.org,TRUE,03,2003-1-03
unz/pdf_text/MankindQuarterly-2003q1-00101.txt,"Genetics and the Search for Modern Human Origins, by John H. Relethford",J.W. Jamieson,2003,NA,1,unz.org,TRUE,04,2003-1-04
unz/pdf_text/MankindQuarterly-2003q1-00106.txt,"Cosmic Legacy, by Greg F. Reinking",J.W. Jamieson,2003,NA,1,unz.org,TRUE,05,2003-1-05
unz/pdf_text/MankindQuarterly-2003q1-00117.txt,"Our Posthuman Future, by Francis Fukuyama",John Glad,2003,NA,1,unz.org,TRUE,06,2003-1-06
unz/pdf_text/MankindQuarterly-2003q2-00125.txt,Symbolization and Conceptualization of Cardinal Directions in Central Eurasia,Penglin Wang,2003,NA,2,unz.org,TRUE,01,2003-2-01
unz/pdf_text/MankindQuarterly-2003q2-00155.txt,From Grandmother's Shears to the Shield of Achilles,Eero Jarva,2003,NA,2,unz.org,TRUE,02,2003-2-02
unz/pdf_text/MankindQuarterly-2003q2-00175.txt,Sexual Maturation in Well-Off Chandigarh Boys,A.K. Bhalla,2003,NA,2,unz.org,TRUE,03,2003-2-03
unz/pdf_text/MankindQuarterly-2003q2-00185.txt,IQ Population Genetics,Gerhard Meisenberg,2003,NA,2,unz.org,TRUE,04,2003-2-04
unz/pdf_text/MankindQuarterly-2003q2-00233.txt,"Komi Mythology, by Anna-Leena Siikala, V.V. Napolskikh, and Mihaly Hoppal, ...",R.R. Peterson,2003,NA,2,unz.org,TRUE,05,2003-2-05
unz/pdf_text/MankindQuarterly-2003q2-00234.txt,"A Short History of the World, by Geoffrey Blainey",R.R. Peterson,2003,NA,2,unz.org,TRUE,06,2003-2-06
unz/pdf_text/MankindQuarterly-2003q2-00235.txt,"Black American Students in an Affluent Suburb, by John U. Ogbu",A. Alexander Beaujean,2003,NA,2,unz.org,TRUE,07,2003-2-07
unz/pdf_text/MankindQuarterly-2003q2-00239.txt,"Gramsci, Culture and Anthropology, by Kate Crehan",J.W. Jamieson,2003,NA,2,unz.org,TRUE,08,2003-2-08
unz/pdf_text/MankindQuarterly-2003q2-00240.txt,"Black Magic, by Yvonne Patricia Chireau",J.W. Jamieson,2003,NA,2,unz.org,TRUE,09,2003-2-09
